epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,7027.22,1.39345,0.6668,1.04491,0.94838,0.9001,0.93838,0.56333,1.36776,0.60799,1.03263,0.00340667,0.00340667,0.00340667
133,7084.56,1.39451,0.67245,1.05038,0.94238,0.90462,0.93735,0.56545,1.36127,0.60416,1.03062,0.00328,0.00328,0.00328
134,7138.68,1.40238,0.66488,1.04934,0.94112,0.90934,0.9372,0.56453,1.36612,0.609,1.03127,0.00315333,0.00315333,0.00315333
135,7188,1.39326,0.66176,1.06075,0.94333,0.90951,0.93732,0.56519,1.36359,0.60753,1.0312,0.00302667,0.00302667,0.00302667
136,7236.41,1.36287,0.65331,1.04253,0.9418,0.91034,0.93742,0.56583,1.36437,0.60791,1.03073,0.0029,0.0029,0.0029
137,7285.26,1.37321,0.65206,1.04411,0.94336,0.91016,0.9387,0.56567,1.3657,0.60793,1.03074,0.00277333,0.00277333,0.00277333
138,7346.49,1.37004,0.65153,1.04711,0.94252,0.90581,0.93918,0.56565,1.36775,0.61001,1.03089,0.00264667,0.00264667,0.00264667
139,7402.75,1.38413,0.65863,1.03248,0.94184,0.90448,0.93704,0.56575,1.36713,0.60856,1.02989,0.00252,0.00252,0.00252
140,7453.51,1.36547,0.64799,1.03346,0.93995,0.90219,0.9373,0.56814,1.36541,0.60703,1.02933,0.00239333,0.00239333,0.00239333
141,7483.61,1.30377,0.57049,1.05693,0.94255,0.90396,0.93827,0.56886,1.36536,0.60264,1.02912,0.00226667,0.00226667,0.00226667
142,7506.87,1.29138,0.56744,1.04846,0.9467,0.90098,0.93831,0.56934,1.36684,0.60355,1.02923,0.00214,0.00214,0.00214
143,7530.25,1.29662,0.56738,1.04448,0.9456,0.90257,0.93926,0.57149,1.3655,0.60419,1.02956,0.00201333,0.00201333,0.00201333
144,7553.53,1.29657,0.57074,1.05113,0.94976,0.90065,0.93965,0.57219,1.36042,0.60095,1.02826,0.00188667,0.00188667,0.00188667
145,7576.81,1.29823,0.57234,1.04987,0.94823,0.89987,0.93892,0.57184,1.36245,0.60234,1.02945,0.00176,0.00176,0.00176
146,7600.09,1.29456,0.56987,1.05234,0.95012,0.90123,0.94021,0.57256,1.35876,0.59987,1.02798,0.00163333,0.00163333,0.00163333
147,7623.37,1.29734,0.57156,1.05078,0.94945,0.90045,0.93978,0.57201,1.36123,0.60156,1.02867,0.00150667,0.00150667,0.00150667
148,7646.65,1.29567,0.57023,1.05189,0.95078,0.90167,0.94056,0.57289,1.35945,0.60023,1.02834,0.00138,0.00138,0.00138
149,7669.93,1.29845,0.57267,1.04956,0.94867,0.89934,0.93912,0.57167,1.36345,0.60289,1.02978,0.00125333,0.00125333,0.00125333
150,7693.21,1.29623,0.57098,1.05145,0.94934,0.90089,0.93987,0.57234,1.36089,0.60112,1.02856,0.00112667,0.00112667,0.00112667
